age,height_cm,weight_kgs,nationality,overall_rating,potential,wage,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,position_first,position_second,position_third,upper_work_rate,down_work_rate,num_of_work_rate,value
29,1.905,92.1,79,63,63,0,1,1,1,1,5,0.001561663,541,67,5,1,12,5,11,29,4,9,13,9,24,23,21,34,28,58,28,16,37,43,68,4,25,12,4,50,20,31,8,12,11,56,56,57,69,68,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,260000
31,1.8288,77.1,53,73,73,0.103524229,1,3,4,3,3,0.030467448,149,74,28,7,64,73,58,74,76,86,79,73,60,79,69,70,68,66,74,68,69,42,61,70,48,34,70,70,81,65,47,20,20,3,7,3,7,3,73,73,73,76,76,76,76,76,76,76,76,74,68,68,68,74,55,54,54,54,55,51,48,48,48,51,14,8,1,3,2,1.5,3600000
30,1.9304,83.9,108,63,63,0,1,1,3,2,3,0.001626732,326,62,8,6,38,22,65,58,28,50,30,28,51,58,52,61,30,57,37,46,66,62,78,26,63,60,23,47,42,60,55,62,62,13,9,9,9,10,47,47,47,47,47,47,47,47,48,48,48,50,53,53,53,50,58,60,60,60,58,59,64,64,64,59,1,10,0,3,3,1,270000
20,1.905,78,44,67,79,0.017621145,1,1,3,2,3,0.023071754,224,74,28,5,34,22,64,63,36,52,44,36,57,57,66,72,62,65,53,49,66,65,72,37,68,65,34,53,48,59,66,66,65,10,11,7,9,14,51,51,51,52,52,52,52,52,54,54,54,54,58,58,58,54,62,65,65,65,62,64,67,67,67,64,1,3,10,3,3,1,1200000
22,1.524,63,44,66,76,0.022026432,1,1,4,3,3,0.023071754,395,65,24,19,60,67,59,58,54,65,56,45,40,66,80,86,88,59,74,66,67,72,63,58,32,31,62,60,69,62,30,34,18,7,13,15,12,8,66,66,66,67,66,66,66,67,65,65,65,66,58,58,58,66,53,47,47,47,53,51,44,44,44,51,14,0,0,1,3,0.333333333,1100000
18,1.8796,73.9,44,48,64,0,1,1,3,2,3,0.000530565,428,63,28,31,25,22,43,35,29,35,27,26,30,39,61,59,42,42,65,38,70,55,54,20,47,47,28,29,32,41,42,51,49,14,11,7,11,8,38,38,38,37,37,37,37,37,36,36,36,39,38,38,38,39,45,44,44,44,45,47,49,49,49,47,1,0,0,3,3,1,50000
31,1.8542,81.2,151,71,71,0.013215859,0,1,2,2,5,0.016452522,479,70,8,33,53,28,67,55,54,47,32,35,60,60,60,64,51,62,54,65,77,54,89,61,74,70,36,56,35,67,68,68,68,7,16,12,7,14,54,54,54,53,53,53,53,53,54,54,54,54,58,58,58,54,63,66,66,66,63,65,71,71,71,65,1,0,0,3,3,1,1800000
28,1.7526,64.9,129,66,66,0,1,1,3,3,5,0.006942394,354,69,28,13,46,73,70,61,55,69,56,42,45,59,81,73,70,67,90,73,82,71,46,69,50,28,64,66,80,65,51,35,31,8,14,10,10,10,69,69,69,67,69,69,69,67,67,67,67,65,60,60,60,65,54,51,51,51,54,53,49,49,49,53,12,11,5,3,3,1,650000
24,1.524,74.8,57,65,72,0.004405286,1,1,4,3,5,0.005941328,256,64,0,21,49,58,43,60,52,70,61,62,47,72,75,74,81,64,72,58,66,69,47,50,42,20,62,63,65,52,39,22,21,15,7,13,9,16,62,62,62,66,66,66,66,66,66,66,66,66,59,59,59,66,51,47,47,47,51,47,40,40,40,47,0,4,0,1,3,0.333333333,750000
20,1.524,74.8,137,53,68,0,1,1,3,2,3,0.00128637,419,64,21,21,45,37,45,56,35,53,40,41,55,56,68,65,65,53,49,49,55,50,53,35,55,52,42,50,41,40,48,49,50,11,8,7,9,11,50,50,50,53,52,52,52,53,53,53,53,54,53,53,53,54,54,54,54,54,54,54,53,53,53,54,4,0,0,3,3,1,130000
31,1.5494,71.2,44,67,67,0.00660793,1,1,3,2,5,0.00453483,568,65,4,42,52,48,53,66,49,62,54,46,63,64,66,73,72,63,62,58,60,82,80,56,76,65,57,59,41,63,65,65,62,10,14,11,10,9,61,61,61,62,62,62,62,62,63,63,63,64,65,65,65,64,67,68,68,68,67,66,67,67,67,66,2,5,0,2,3,0.666666667,525000
22,1.8288,78.9,57,64,74,0,1,1,2,2,5,0.004940261,210,65,18,16,57,37,53,60,29,60,37,42,45,60,76,73,68,59,69,53,53,69,69,45,60,58,51,37,49,47,60,63,65,8,8,9,12,9,55,55,55,58,56,56,56,58,56,56,56,59,55,55,55,59,64,60,60,60,64,64,62,62,62,64,10,2,0,3,3,1,625000
21,1.5494,72.1,127,69,80,0.017621145,0,1,3,3,5,0.023071754,316,69,28,25,74,62,38,76,75,68,76,72,63,71,67,64,76,58,78,69,59,58,56,72,49,28,63,69,50,56,35,33,47,12,10,9,9,9,64,64,64,70,68,68,68,70,70,70,70,69,65,65,65,69,57,54,54,54,57,53,46,46,46,53,0,5,0,3,3,1,1800000
22,1.8288,73,136,65,73,0.002202643,0,1,3,2,3,0.005440794,13,68,9,16,66,52,45,65,55,59,66,62,66,64,63,68,71,62,72,63,64,75,61,59,49,54,62,70,49,60,62,52,46,13,14,12,15,9,60,60,60,64,63,63,63,64,65,65,65,65,65,65,65,65,63,62,62,62,63,61,57,57,57,61,4,9,0,3,3,1,775000
29,1.5494,73,28,65,65,0.011013216,0,1,4,2,5,0.005941328,609,66,28,30,71,53,63,63,37,64,66,64,54,60,78,73,70,62,65,49,68,60,67,33,45,23,61,61,45,58,48,46,44,14,8,13,9,10,61,61,61,64,62,62,62,64,62,62,62,65,58,58,58,65,57,52,52,52,57,56,52,52,52,56,7,6,11,1,3,0.333333333,550000
20,1.7526,63,96,57,73,0.002202643,1,1,3,2,3,0.00249766,450,72,28,90,57,61,48,54,55,68,45,48,47,66,42,49,58,57,60,71,48,31,35,46,31,23,54,46,58,49,26,30,27,13,7,7,6,8,58,58,58,59,59,59,59,59,58,58,58,57,52,52,52,57,44,42,42,42,44,41,37,37,37,41,12,0,0,3,1,3,220000
25,1.7272,68,29,69,70,0.002202643,1,1,3,4,5,0.008944526,403,69,28,7,66,61,55,65,52,71,45,40,62,69,72,80,85,67,77,69,82,66,43,66,37,18,66,65,59,65,54,18,20,8,10,7,8,15,66,66,66,70,69,69,69,70,69,69,69,69,63,63,63,69,54,49,49,49,54,50,42,42,42,50,11,12,7,3,2,1.5,1200000
20,1.905,83,57,59,72,0,1,1,4,1,5,0.00249766,316,69,28,1,26,17,20,30,14,24,21,17,30,29,50,51,30,53,35,30,60,45,64,15,18,12,9,40,15,44,12,20,11,60,57,60,56,63,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,230000
25,1.8796,83.9,13,62,66,0.002202643,1,1,3,2,5,0.003358577,391,61,9,38,47,37,66,64,37,59,35,45,62,63,74,79,63,62,63,66,71,82,82,58,75,63,43,53,54,50,60,64,58,7,10,12,12,13,59,59,59,59,59,59,59,59,60,60,60,61,62,62,62,61,65,66,66,66,65,66,67,67,67,66,4,0,0,3,3,1,375000
22,1.651,62.1,129,61,69,0,0,1,3,2,5,0.003839089,354,69,7,36,58,22,45,52,31,62,41,29,58,56,74,72,63,59,70,38,58,64,52,28,42,58,45,39,42,55,67,61,57,9,14,7,8,11,47,47,47,54,51,51,51,54,52,52,52,57,54,54,54,57,62,58,58,58,62,62,58,58,58,62,6,0,0,3,3,1,325000
25,1.5494,73.9,108,65,69,0.002202643,1,1,3,2,5,0.003748993,407,68,28,18,64,47,57,61,59,60,52,53,60,69,69,72,74,57,61,67,56,72,61,52,52,64,60,63,48,62,59,63,62,11,14,14,8,16,61,61,61,63,63,63,63,63,63,63,63,64,64,64,64,64,66,64,64,64,66,65,62,62,62,65,10,0,0,3,3,1,575000
23,1.8796,83,6,65,75,0.004405286,1,1,2,1,5,0.005440794,544,72,21,25,16,19,17,25,17,15,14,18,25,15,47,48,36,63,54,24,61,27,67,14,26,21,15,28,21,43,20,21,14,65,62,59,64,67,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,675000
24,1.8796,78,108,60,65,0,1,1,3,2,3,0.001526626,407,68,21,8,41,28,50,64,36,60,34,42,63,61,72,71,54,55,53,55,63,61,65,49,57,56,60,57,46,58,49,58,54,7,10,8,12,9,55,55,55,57,58,58,58,57,59,59,59,59,61,61,61,59,58,60,60,60,58,58,58,58,58,58,2,0,0,3,3,1,240000
20,1.8542,72.1,82,57,70,0,1,1,3,2,3,0.00181193,669,65,28,49,50,51,48,45,34,52,34,33,40,49,87,88,71,63,68,47,68,55,66,45,31,28,66,49,46,48,34,11,17,6,7,12,13,8,58,58,58,59,58,58,58,59,56,56,56,58,48,48,48,58,46,40,40,40,46,44,38,38,38,44,14,7,0,1,3,0.333333333,200000
21,1.524,69.9,77,63,72,0.002202643,1,1,3,2,3,0.004189462,350,74,21,39,42,58,47,58,42,54,38,35,53,60,73,72,72,61,65,45,77,74,67,49,72,65,48,57,50,56,57,65,60,16,10,15,11,15,57,57,57,59,58,58,58,59,59,59,59,59,60,60,60,59,62,63,63,63,62,63,64,64,64,63,2,0,0,3,1,3,500000
28,1.8796,82.1,53,66,68,0.002202643,1,1,2,1,3,0.004730037,368,65,5,16,15,9,19,37,10,10,9,11,28,25,36,41,37,65,38,29,57,30,65,8,25,10,15,37,34,50,11,9,19,66,65,64,64,66,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,525000
32,1.524,71.2,119,73,73,0.019577911,0,2,3,2,5,0.023071754,508,72,0,13,67,76,69,66,70,62,68,71,58,66,73,65,59,76,78,80,64,72,72,69,40,47,79,69,75,70,32,32,28,14,10,12,8,12,74,74,74,70,72,72,72,70,70,70,70,70,66,66,66,70,58,55,55,55,58,55,50,50,50,55,14,4,8,1,3,0.333333333,2481203.671
26,1.524,73.9,58,68,70,0.013215859,1,1,2,2,5,0.00794346,36,67,20,3,55,37,58,69,44,59,34,35,62,65,66,65,65,57,64,70,84,78,75,44,71,69,36,61,38,54,63,71,67,9,11,12,8,9,56,56,56,58,57,57,57,58,60,60,60,61,63,63,63,61,67,69,69,69,67,67,69,69,69,67,2,5,0,3,3,1,925000
26,1.8542,78.9,103,62,68,0,1,1,3,1,5,0.00211225,188,60,5,93,13,19,12,24,18,13,19,14,19,24,44,47,37,56,40,25,58,38,59,17,27,19,9,35,26,31,20,17,18,64,58,60,55,68,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,300000
21,1.5494,69.9,39,70,78,0,1,1,3,3,3,0.030467448,206,75,21,99,65,68,61,71,55,73,66,63,69,71,76,72,83,68,80,71,76,74,63,62,75,45,67,66,60,64,35,43,38,15,15,15,7,10,70,70,70,72,71,71,71,72,71,71,71,72,68,68,68,72,61,60,60,60,61,58,55,55,55,58,12,8,5,1,3,0.333333333,2600000
27,1.8542,78.9,6,69,69,0.004405286,1,1,3,3,7,0.008944526,626,69,28,9,48,65,72,59,60,68,45,39,55,66,64,68,55,67,55,72,65,69,85,60,74,34,69,55,65,53,18,28,24,9,11,7,14,15,69,69,69,65,67,67,67,65,64,64,64,64,60,60,60,64,50,51,51,51,50,48,49,49,49,48,14,0,0,3,2,1.5,1200000
30,1.8542,83,53,70,70,0.017621145,1,1,3,3,3,0.016953055,69,68,28,4,66,61,45,66,60,76,53,39,58,70,87,79,79,59,63,67,73,67,67,54,60,35,68,64,67,60,37,32,22,13,6,16,12,9,66,66,66,71,69,69,69,71,69,69,69,71,63,63,63,71,56,53,53,53,56,52,47,47,47,52,11,7,0,3,2,1.5,1700000
22,1.905,78,118,63,76,0,0,1,3,2,5,0.006942394,169,61,8,4,50,29,61,58,26,55,29,32,55,56,66,62,58,62,58,22,70,69,69,21,60,61,44,39,41,60,60,64,63,8,7,6,14,7,48,48,48,52,50,50,50,52,52,52,52,55,55,55,55,55,62,61,61,61,62,63,64,64,64,63,1,0,0,3,3,1,625000
23,1.6002,60.8,84,63,72,0,0,1,3,3,5,0.003929185,280,66,28,27,62,55,27,65,29,68,63,63,61,68,85,79,84,65,88,64,68,70,55,57,61,43,66,62,38,57,62,32,30,12,13,14,15,9,61,61,61,69,67,67,67,69,68,68,68,69,63,63,63,69,59,57,57,57,59,56,50,50,50,56,4,1,0,1,1,1,550000
19,1.8796,77.1,108,51,61,0,1,1,2,1,3,0.00022524,407,68,21,53,10,6,13,18,6,8,12,14,15,13,31,18,25,48,31,24,50,21,59,7,24,13,7,33,19,32,8,14,11,55,51,53,40,56,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,40000
20,1.7526,72.1,57,68,82,0.015418502,1,1,4,3,5,0.022458919,6,75,28,34,58,60,51,77,45,72,47,45,66,71,79,78,79,67,90,58,75,69,56,52,70,68,62,63,50,59,69,55,57,12,8,7,10,9,65,65,65,70,69,69,69,70,70,70,70,70,69,69,69,70,68,68,68,68,68,67,65,65,65,67,4,3,0,1,1,1,1900000
19,1.7018,67.1,41,66,75,0,0,1,2,3,5,0.006441861,671,68,7,5,64,25,50,65,25,67,36,27,59,65,69,72,58,63,85,36,67,65,56,30,68,64,52,58,37,59,64,67,64,7,10,9,7,9,51,51,51,60,57,57,57,60,60,60,60,63,62,62,62,63,67,65,65,65,67,66,64,64,64,66,6,0,0,3,3,1,775000
21,1.905,79.8,122,57,71,0.002202643,1,1,3,1,5,0.023071754,28,65,28,21,21,15,23,37,19,17,21,22,37,27,32,39,36,50,53,28,64,35,63,18,31,24,18,52,22,46,30,22,22,57,55,59,52,63,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,190000
28,1.8796,83.9,136,68,68,0.00660793,1,1,4,3,5,0.006942394,189,66,28,9,64,66,51,64,63,69,69,68,63,70,77,76,59,63,43,72,37,71,83,68,52,23,57,62,66,68,26,25,20,10,13,7,6,7,67,67,67,68,68,68,68,68,67,67,67,68,62,62,62,68,53,50,50,50,53,49,43,43,43,49,7,14,0,1,3,0.333333333,950000
34,1.5494,71.2,100,77,77,0.074889868,1,2,2,3,5,0.030467448,34,71,20,20,60,54,60,79,62,73,68,50,79,76,65,63,74,79,70,74,67,81,73,66,83,75,64,74,69,83,68,77,73,12,16,11,14,8,69,69,69,71,71,71,71,71,74,74,74,72,77,77,77,72,74,78,78,78,74,74,74,74,74,74,2,5,0,3,3,1,3600000
22,1.905,73.9,118,64,72,0.013215859,1,1,3,2,3,0.023071754,307,67,28,3,41,31,64,61,40,52,37,38,54,60,62,66,59,54,59,60,68,67,73,50,65,59,46,56,44,59,62,63,63,12,12,10,14,12,54,54,54,54,55,55,55,54,56,56,56,56,58,58,58,56,60,62,62,62,60,61,65,65,65,61,1,3,0,3,3,1,575000
21,1.524,69.9,33,60,74,0.002202643,1,1,4,2,5,0.004269547,237,71,28,24,60,45,53,65,59,63,56,57,63,65,65,66,62,54,72,65,60,61,58,62,60,51,54,51,52,49,48,40,45,9,6,5,14,10,59,59,59,61,60,60,60,61,61,61,61,62,60,60,60,62,58,57,57,57,58,56,53,53,53,56,4,0,0,3,3,1,450000
25,1.524,73.9,88,68,73,0.00660793,1,1,3,3,5,0.009445059,497,69,28,50,53,67,64,58,61,66,52,37,36,64,86,92,69,64,73,64,75,86,72,54,61,29,69,60,64,61,19,14,13,11,11,10,12,14,69,69,69,68,68,68,68,68,65,65,65,67,57,57,57,67,51,46,46,46,51,48,42,42,42,48,14,0,0,1,3,0.333333333,1200000
24,1.524,68.9,13,64,67,0.004405286,1,1,3,3,5,0.00446976,569,70,21,14,56,66,52,63,59,70,62,64,58,65,74,71,72,55,72,70,71,55,57,67,42,27,62,58,62,61,30,28,29,14,5,13,10,11,65,65,65,66,66,66,66,66,66,66,66,65,59,59,59,65,50,48,48,48,50,48,43,43,43,48,7,11,1,1,2,0.5,575000
29,1.8288,76.2,118,65,65,0.004405286,1,1,3,2,3,0.004755064,267,65,14,17,43,66,59,56,63,59,52,47,49,61,73,69,70,68,62,67,71,82,67,58,56,29,65,52,67,59,32,32,26,13,16,14,6,9,66,66,66,62,64,64,64,62,62,62,62,62,58,58,58,62,51,50,50,50,51,50,46,46,46,50,14,0,0,3,3,1,550000
21,1.524,69.9,103,66,73,0.004405286,0,1,3,3,5,0.023071754,447,68,7,5,63,47,60,66,58,72,67,50,61,70,78,79,74,64,80,62,77,59,66,50,67,68,65,68,45,70,60,62,61,11,15,9,13,12,64,64,64,68,67,67,67,68,68,68,68,68,66,66,66,68,67,66,66,66,67,67,66,66,66,67,6,0,0,1,3,0.333333333,775000
28,1.524,74.8,84,65,65,0,1,2,4,3,3,0.003218428,550,63,9,14,62,62,54,65,64,67,64,68,62,61,73,76,72,67,73,72,66,67,72,61,70,64,67,65,63,56,58,55,47,8,11,11,11,6,67,67,67,67,67,67,67,67,67,67,67,67,65,65,65,67,64,64,64,64,64,63,62,62,62,63,4,0,0,3,3,1,525000
27,1.7272,67.1,123,67,68,0.030837004,0,1,3,3,3,0.006942394,490,73,28,16,63,57,54,71,43,63,54,58,68,65,70,75,75,57,78,59,70,86,68,67,77,59,54,59,63,65,57,68,67,10,10,7,12,7,62,62,62,65,64,64,64,65,65,65,65,66,67,67,67,66,68,68,68,68,68,68,66,66,66,68,6,3,5,3,1,3,725000
25,1.8796,79.8,137,69,74,0.008810573,1,1,3,1,5,0.023071754,240,66,5,14,16,13,10,21,15,13,19,19,20,24,44,35,50,63,54,22,65,38,67,18,34,16,13,60,24,61,14,10,12,70,69,64,66,70,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,1000000
24,1.9558,91.2,59,73,78,0.026431718,1,1,2,1,5,0.034471712,539,77,21,27,12,13,12,26,19,14,14,18,27,29,41,43,55,71,45,20,74,38,70,19,23,14,3,45,26,55,24,11,14,74,67,66,72,79,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,3900000
20,1.8288,79.8,53,59,71,0.00660793,1,1,2,2,5,0.003018214,233,74,21,32,29,66,70,52,53,49,39,35,31,59,44,48,49,49,62,62,70,50,67,53,53,21,52,46,65,49,21,21,27,5,15,7,10,13,59,59,59,52,55,55,55,52,53,53,53,50,48,48,48,50,39,40,40,40,39,38,41,41,41,38,14,0,0,3,3,1,280000
24,1.905,86.2,18,70,75,0.011013216,1,1,2,2,5,0.021958386,113,71,8,32,29,24,68,51,20,42,29,25,37,46,38,47,37,68,38,43,66,58,90,30,75,70,23,30,35,62,70,70,67,14,10,14,11,11,45,45,45,41,42,42,42,41,42,42,42,43,47,47,47,43,57,62,62,62,57,60,71,71,71,60,1,0,0,3,3,1,2000000
20,1.8796,84.8,6,64,80,0.00660793,1,1,2,2,3,0.009945592,90,81,28,18,35,26,61,60,29,45,33,30,52,48,65,63,47,55,39,45,70,62,77,20,48,64,30,38,40,55,62,68,65,6,8,15,15,14,47,47,47,46,46,46,46,46,47,47,47,49,51,51,51,49,59,60,60,60,59,61,65,65,65,61,1,0,0,2,3,0.666666667,875000
23,1.7526,66.2,23,64,72,0.002202643,0,1,2,3,3,0.005440794,143,69,28,7,55,55,55,66,51,69,64,39,54,63,81,81,79,56,78,58,82,69,51,54,72,55,58,63,49,56,57,62,59,7,14,10,10,9,62,62,62,66,64,64,64,66,65,65,65,66,63,63,63,66,64,62,62,62,64,64,61,61,61,64,8,9,6,3,1,3,675000
22,1.905,77.1,17,63,71,0,1,1,3,1,3,0.003238449,231,64,5,1,11,7,12,40,6,15,16,12,35,25,26,32,25,53,28,19,45,25,41,6,34,10,8,40,18,25,11,10,13,60,61,60,68,65,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,400000
21,1.8288,74.8,44,69,83,0.059471366,1,1,3,4,3,0.023071754,493,70,12,18,60,60,59,75,55,75,67,49,72,77,72,70,72,64,58,64,55,67,70,52,55,35,64,72,57,74,54,54,60,15,9,11,14,10,67,67,67,70,70,70,70,70,72,72,72,71,70,70,70,71,63,63,63,63,63,62,59,59,59,62,4,1,0,1,3,0.333333333,2300000
26,1.8542,88.9,117,69,72,0.004405286,1,1,3,2,5,0.01445039,122,69,27,19,46,69,74,64,71,51,73,24,40,66,63,60,62,67,58,75,68,79,90,54,78,22,72,42,70,67,35,18,17,4,4,4,4,4,70,70,70,61,64,64,64,61,61,61,61,61,56,56,56,61,49,49,49,49,49,47,48,48,48,47,14,0,0,1,3,0.333333333,1300000
28,1.8288,82.1,39,74,74,0.044052863,1,1,3,3,5,0.039477043,627,75,23,19,70,48,60,66,60,68,62,48,60,70,78,79,72,72,72,68,78,79,77,58,74,74,56,58,50,64,70,76,74,7,8,12,7,9,65,65,65,67,66,66,66,67,66,66,66,69,67,67,67,69,74,72,72,72,74,74,74,74,74,74,10,2,0,3,3,1,4600000
23,1.524,73,5,69,77,0.011013216,1,1,3,3,3,0.013949857,404,69,17,12,64,47,56,63,29,68,55,35,61,64,79,79,75,62,72,57,76,75,67,39,60,67,62,63,48,60,68,69,68,8,13,12,15,7,61,61,61,65,64,64,64,65,64,64,64,67,65,65,65,67,69,67,67,67,69,69,67,67,67,69,10,0,0,1,3,0.333333333,1300000
27,1.7018,68.9,29,64,65,0.002202643,0,1,3,2,3,0.003603838,611,68,7,20,52,35,48,58,35,60,43,49,51,61,81,83,85,57,78,59,89,80,58,49,69,54,54,55,41,49,64,64,63,9,13,13,15,11,56,56,56,60,59,59,59,60,60,60,60,61,59,59,59,61,65,62,62,62,65,65,63,63,63,65,6,0,0,3,3,1,425000
33,1.8288,87.1,123,65,65,0.002202643,1,1,3,2,7,0.002562729,313,67,18,24,32,39,64,62,27,54,32,29,53,59,69,69,30,57,51,43,65,67,87,27,58,58,45,47,43,63,59,66,63,11,12,10,16,10,54,54,54,53,54,54,54,53,54,54,54,55,56,56,56,55,60,62,62,62,60,61,66,66,66,61,1,0,0,1,3,0.333333333,300000
30,1.7526,73.9,9,63,63,0.004405286,0,1,4,2,5,0.001967095,259,68,28,25,66,55,55,62,47,62,61,58,60,59,65,68,74,56,71,52,77,76,56,46,43,58,63,63,55,47,60,61,63,10,13,8,10,16,59,59,59,63,61,61,61,63,62,62,62,64,62,62,62,64,65,61,61,61,65,64,60,60,60,64,6,7,0,1,3,0.333333333,280000
34,1.7526,78,93,76,76,0.103524229,0,2,2,2,5,0.021958386,439,79,28,15,58,36,74,73,40,56,61,50,70,65,69,69,65,72,77,62,83,79,77,41,82,75,56,55,53,69,76,74,78,12,8,11,11,11,61,61,61,61,61,61,61,61,62,62,62,64,67,67,67,64,73,75,75,75,73,74,77,77,77,74,1,0,0,3,1,3,2300000
27,1.8542,83.9,79,62,63,0.004405286,1,1,3,2,5,0.00242258,549,67,21,22,23,62,74,48,62,53,33,20,25,54,54,55,48,56,41,63,68,61,90,46,72,24,65,46,51,65,17,20,18,6,14,11,7,13,63,63,63,53,57,57,57,53,53,53,53,51,47,47,47,51,39,41,41,41,39,39,44,44,44,39,14,0,0,3,2,1.5,375000
21,1.524,78,1,58,67,0,1,1,3,2,5,0.00188701,12,63,21,21,62,54,36,53,45,58,39,50,51,60,74,77,68,52,72,46,80,66,72,41,52,44,52,61,46,58,48,48,46,13,16,13,12,14,56,56,56,60,58,58,58,60,59,59,59,61,56,56,56,61,57,54,54,54,57,56,53,53,53,56,0,11,0,3,3,1,200000
24,1.9304,83.9,124,67,72,0.00660793,1,1,3,2,5,0.008443993,519,68,28,27,30,65,71,53,47,59,35,32,33,64,66,67,64,64,57,71,67,32,84,60,59,11,65,46,63,57,17,15,18,11,9,9,7,6,67,67,67,60,63,63,63,60,59,59,59,56,50,50,50,56,39,39,39,39,39,38,41,41,41,38,14,0,0,3,3,1,1000000
26,1.5494,74.8,9,64,68,0.002202643,1,1,3,2,5,0.003753998,608,62,28,29,51,32,54,63,30,54,40,38,58,57,55,55,62,64,63,48,67,91,76,49,69,62,38,50,36,60,64,61,59,10,8,11,8,11,51,51,51,53,52,52,52,53,55,55,55,57,60,60,60,57,64,65,65,65,64,63,64,64,64,63,2,5,0,3,3,1,500000
23,1.8288,83.9,117,68,71,0.004405286,0,1,2,2,5,0.010446125,444,69,28,25,31,27,70,55,28,42,30,31,37,50,58,57,57,59,56,46,85,53,79,26,69,64,30,30,43,59,67,69,66,8,8,9,10,10,48,48,48,45,45,45,45,45,45,45,45,46,47,47,47,46,57,60,60,60,57,60,69,69,69,60,1,0,0,2,1,2,950000
22,1.8796,83,53,61,70,0.002202643,1,1,3,3,5,0.023071754,368,65,28,14,61,58,46,64,52,67,60,46,58,67,68,70,69,52,53,61,45,50,72,53,30,24,59,49,61,54,21,33,32,8,14,10,14,8,62,62,62,64,62,62,62,64,62,62,62,63,57,57,57,63,50,47,47,47,50,47,42,42,42,47,14,11,0,3,2,1.5,400000
